epoch,addr,purpose,date,amount,Expiration,AvailableAt
453,d507ae81327a236ebeb68e2eb12a2e91f1dec6864389e429cca299dd,SP reward for iBTC,2023-12-02,534947,05-03-2024 21:45,06-12-2023 23:00
453,d74a6efc13c28b96e80fa23036353ec62897443d0ee58a7cae63cb0b,SP reward for iBTC,2023-12-02,69857,05-03-2024 21:45,06-12-2023 23:00
453,47ee31ae699bd89a025e9501b9f940c22de22a3dfc2a718e2a10eb05,SP reward for iBTC,2023-12-02,5368,05-03-2024 21:45,06-12-2023 23:00
453,b0d6004a93f5ebcbca3d9df0d90dd40d56118c2d092bf4073450c7cf,SP reward for iBTC,2023-12-02,17507,05-03-2024 21:45,06-12-2023 23:00
453,2177c9b358e79ac479a2e137ce1326609b8341c32770c2166915cc8a,SP reward for iBTC,2023-12-02,10024,05-03-2024 21:45,06-12-2023 23:00
453,252028dd01e3acc1c30861a6624f8b90e85f9b9056fde443a3df8533,SP reward for iBTC,2023-12-02,30306,05-03-2024 21:45,06-12-2023 23:00
453,927e55798611f7bc06bb509fc2a6ec54a42d0284b52478f38053c635,SP reward for iBTC,2023-12-02,77692,05-03-2024 21:45,06-12-2023 23:00
453,c92acee29814228a44be41f4a07ca4beaac0585a93f5a5f36e0a625a,SP reward for iBTC,2023-12-02,263912,05-03-2024 21:45,06-12-2023 23:00
453,f08a2242c6a6353ea38c9316dc478cad0d5e53eef6c1833e763eb33d,SP reward for iBTC,2023-12-02,7468,05-03-2024 21:45,06-12-2023 23:00
453,34c3340d91bf6565f8b26b14e5dc37c6f89d62bc748b78de164115da,SP reward for iBTC,2023-12-02,16677,05-03-2024 21:45,06-12-2023 23:00
453,8aaa28ab9441608df81e08d2b228a7349d76bf3019504a8615bfcf08,SP reward for iBTC,2023-12-02,37201,05-03-2024 21:45,06-12-2023 23:00
453,6f55a9d74db68134d952107df81bfffdec92fed808885f29e3ab39b1,SP reward for iBTC,2023-12-02,17690,05-03-2024 21:45,06-12-2023 23:00
453,5a4fad55fdeabf0d0dfb5d4b75464bf5ee33a8f1edd2015dc0b39c24,SP reward for iBTC,2023-12-02,47232,05-03-2024 21:45,06-12-2023 23:00
453,421eb2f69996e14e0249d6008d6db12997e9feb75ffe5ae8a18450dc,SP reward for iBTC,2023-12-02,684413,05-03-2024 21:45,06-12-2023 23:00
453,4482822ba84d47736ecfc0a9647e3d1f6114b32f6bc944ceb6c67b13,SP reward for iBTC,2023-12-02,61493,05-03-2024 21:45,06-12-2023 23:00
453,dbd9c61554e7f039b6d4eeaa12977fd06872e65ee8b7069c967c8ead,SP reward for iBTC,2023-12-02,41820,05-03-2024 21:45,06-12-2023 23:00
453,9527209d33e31613f6543e4c5447305c05f8afc334d0f8aa90f6e256,SP reward for iBTC,2023-12-02,6440,05-03-2024 21:45,06-12-2023 23:00
453,1c874dcb1cc790d45772509bed0e7d7bd8396ca0f72ed76025296496,SP reward for iBTC,2023-12-02,13783,05-03-2024 21:45,06-12-2023 23:00
453,23a833160c3d6a9c09c95cae9035dacdb5be88b00fd1c34ca6399bd7,SP reward for iBTC,2023-12-02,86093,05-03-2024 21:45,06-12-2023 23:00
453,6c84ff02fbb588bbfc2cf7edd4c93ccb0582bc5563a4034ae39a1db6,SP reward for iBTC,2023-12-02,154783,05-03-2024 21:45,06-12-2023 23:00
453,c36eec545b3d4967a6761fcdb2595a7e87863e334942e60ecfdc5ca8,SP reward for iBTC,2023-12-02,283812,05-03-2024 21:45,06-12-2023 23:00
453,2a9e1ec8640d0b29f2942fb8e7edf6b10a46df1002b64f3c7fa91723,SP reward for iBTC,2023-12-02,47739,05-03-2024 21:45,06-12-2023 23:00
453,1385472fec065e645adad4da5662368191ca8f5f6fe59fe849d7002e,SP reward for iBTC,2023-12-02,45749,05-03-2024 21:45,06-12-2023 23:00
453,b01f0c44e67df1b4b6554d0e86a6b3d2529cdabb099bb8cba9af32f9,SP reward for iBTC,2023-12-02,215343,05-03-2024 21:45,06-12-2023 23:00
453,9c9ccbb773315d014fa44cd45b3f748defe409f24ced66bbf1f3137c,SP reward for iBTC,2023-12-02,232791,05-03-2024 21:45,06-12-2023 23:00
453,76f39418bc0fe22ab0a1376def8e1520b5ec048460ce83e7f79a477c,SP reward for iBTC,2023-12-02,29770,05-03-2024 21:45,06-12-2023 23:00
453,fc55aff12a90e98825a92bb51f4b05622fa2fca8cfd21f235175cc28,SP reward for iBTC,2023-12-02,1902,05-03-2024 21:45,06-12-2023 23:00
453,ca79ad389e53d6d78f64b08613237df256252d328a6adf8cd3fddaad,SP reward for iBTC,2023-12-02,25408,05-03-2024 21:45,06-12-2023 23:00
453,b11f12e256590d6f349702a08a9def66cbc7b490cba621d3a6b51f81,SP reward for iBTC,2023-12-02,362349,05-03-2024 21:45,06-12-2023 23:00
453,ab0a64f658b137b30ef606a422077d26ffa7cb161c883140ea9a1222,SP reward for iBTC,2023-12-02,24644,05-03-2024 21:45,06-12-2023 23:00
453,5187bd9ddecc2fdfae36f4e67526cc8368478db4478c08bff6a708dc,SP reward for iBTC,2023-12-02,24769,05-03-2024 21:45,06-12-2023 23:00
453,ee8e915802b5f642b6f4d4d30ce94976a6efc51f145c980d9d376034,SP reward for iBTC,2023-12-02,37,05-03-2024 21:45,06-12-2023 23:00
453,2d8e47435b0c86ffc07f8c45272929148631ba923e3e24abd49c7d62,SP reward for iBTC,2023-12-02,268054,05-03-2024 21:45,06-12-2023 23:00
453,8707ca72180e998be7256d3ca209f1018ee51fc9f9e1d55fd1d962ae,SP reward for iBTC,2023-12-02,2144,05-03-2024 21:45,06-12-2023 23:00
453,2d7f83bee28f29bf82eb41de3d59674e71af6a2faf3cce9eb95d6026,SP reward for iBTC,2023-12-02,520246,05-03-2024 21:45,06-12-2023 23:00
453,510bf3f63b75013bcedc1a907a6fc4a2eef072397761cb455e9accb0,SP reward for iBTC,2023-12-02,67140,05-03-2024 21:45,06-12-2023 23:00
453,6e1af944114d0b0f4e9ca648a1a8bef65cc380f25f26ad97df13ad54,SP reward for iBTC,2023-12-02,181960,05-03-2024 21:45,06-12-2023 23:00
453,55ef464ca22cf92698284b40810e51777b3bbaece5007d513dd80d3d,SP reward for iBTC,2023-12-02,21237,05-03-2024 21:45,06-12-2023 23:00
453,e7e7e46cbc26ad46ebf40383764bf5031580588917f77fb838aad330,SP reward for iBTC,2023-12-02,3517,05-03-2024 21:45,06-12-2023 23:00
453,844da5da8b0ca7fb657b0c6a261883ebf631627f6b016ee7cd6516a0,SP reward for iBTC,2023-12-02,300181,05-03-2024 21:45,06-12-2023 23:00
453,19b46b0b16bbbc3a6f7b67ddd2a5e21dbe1b3b232a9e02109c20350f,SP reward for iBTC,2023-12-02,314464,05-03-2024 21:45,06-12-2023 23:00
453,53c73e201e855fb41a5fca25286f7d48a43dcad4686fb38ed1656094,SP reward for iBTC,2023-12-02,7755,05-03-2024 21:45,06-12-2023 23:00
453,991cdf984dad30fa2dcd54085e6d4b8689be3edbad0b8d4186c69e7f,SP reward for iBTC,2023-12-02,25100,05-03-2024 21:45,06-12-2023 23:00
453,a37fab79f14d68ea324942d0acb658d887671d6c09f3a5c9284f2348,SP reward for iBTC,2023-12-02,27031,05-03-2024 21:45,06-12-2023 23:00
453,882adcca078f37ee93c6c250fd5c7f4db7ae5417b468e49b6b7b6c17,SP reward for iBTC,2023-12-02,87936,05-03-2024 21:45,06-12-2023 23:00
453,252b76c1709bf21198156dca3c0e1a5ec1cdf58d164aea0c7378eb80,SP reward for iBTC,2023-12-02,3650,05-03-2024 21:45,06-12-2023 23:00
453,508757f097d3f23cb9e51cc9d35a550b2f2f9bedea6326229950647f,SP reward for iBTC,2023-12-02,1417,05-03-2024 21:45,06-12-2023 23:00
453,152624033fcb22d52b9ab917ca5f2dbd14c5ad656c7c3d928dc24716,SP reward for iBTC,2023-12-02,44288,05-03-2024 21:45,06-12-2023 23:00
453,0b635d0d46328414951117cac5307366586bf7c2fc62d83e6a175f1e,SP reward for iBTC,2023-12-02,120166,05-03-2024 21:45,06-12-2023 23:00
453,c3f7cbf63fbe8af505359cd58974c2d367282c0fa3917791e14a86a8,SP reward for iBTC,2023-12-02,21296,05-03-2024 21:45,06-12-2023 23:00
453,ce49b96a1faf94835d72885dfb42ad4fcb9583d7b9095ac21a2ab73b,SP reward for iBTC,2023-12-02,139494,05-03-2024 21:45,06-12-2023 23:00
453,e15e46a4738e59343e790d1c181621c77db424b969f8ca6186a2f1d3,SP reward for iBTC,2023-12-02,226373,05-03-2024 21:45,06-12-2023 23:00
453,c84a1d57fb0c8ff565ebbb412f83081c519276869437f255b0bbcfc1,SP reward for iBTC,2023-12-02,66788,05-03-2024 21:45,06-12-2023 23:00
453,759b2ad795fb741546cb47086bf90dcbfc4e8144e62a824c815c1ffb,SP reward for iBTC,2023-12-02,908590,05-03-2024 21:45,06-12-2023 23:00
453,bbc6d8e0a8f8fa47238a3df22e1b9a0e39a0de2330ba5b49d69a6bc0,SP reward for iBTC,2023-12-02,123647,05-03-2024 21:45,06-12-2023 23:00
453,9db8d3d4abac0e9383f83307212017b966510fc34414e5c75f2e90db,SP reward for iBTC,2023-12-02,161392,05-03-2024 21:45,06-12-2023 23:00
453,342b901edef65bf1a7dc2e6cf40a410d0e2b94104e6995e0de3ced6c,SP reward for iBTC,2023-12-02,29,05-03-2024 21:45,06-12-2023 23:00
453,c058ca62efb4785fbef1e7fe218bfc4596d9a085b4721f9661e61894,SP reward for iBTC,2023-12-02,31474,05-03-2024 21:45,06-12-2023 23:00
453,019f3d35ef1c1067784c46f9b165150919cdefda177dd301af373051,SP reward for iBTC,2023-12-02,29645,05-03-2024 21:45,06-12-2023 23:00
453,9c2b04c3d361d4d72878e7c0c067ce6cdf9f29561bfab5c59728c4e2,SP reward for iBTC,2023-12-02,24989,05-03-2024 21:45,06-12-2023 23:00
453,7eba1da590e93ee9a4da7bf746111c27c6b21f82ca90fd8c7ca5a441,SP reward for iBTC,2023-12-02,36805,05-03-2024 21:45,06-12-2023 23:00
453,5e22c5aa5a56932e8d75e47e68ae14b5c37c329801ea6b3260a8be73,SP reward for iBTC,2023-12-02,3481,05-03-2024 21:45,06-12-2023 23:00
453,1afac53a4d1a00fdc5c19991c9ab585d92ed50cb9c71ba9c61a36106,SP reward for iBTC,2023-12-02,9546,05-03-2024 21:45,06-12-2023 23:00
453,d695b98ba895d0c874d7d3e37fcddc0abed1218af810673d64c9a4f0,SP reward for iBTC,2023-12-02,36489,05-03-2024 21:45,06-12-2023 23:00
453,ab70a240c4ea4d1043066e8f7e046b202598751300991bac4bd97dcd,SP reward for iBTC,2023-12-02,60516,05-03-2024 21:45,06-12-2023 23:00
453,c3945d89b9f99ee385a09971bc4d7bdeedf5e6f809f8f72816ddd692,SP reward for iBTC,2023-12-02,153791,05-03-2024 21:45,06-12-2023 23:00
453,95ceeaa70e44c14ca1db0464b8965f089473af24ca997915df81103b,SP reward for iBTC,2023-12-02,1652294,05-03-2024 21:45,06-12-2023 23:00
453,9e888b8b96c8adc83588187764673c7e357b0c3b404072c997389f74,SP reward for iBTC,2023-12-02,80307,05-03-2024 21:45,06-12-2023 23:00
453,01320ff53b5c768f13c862003e6ce5eb269a7280994ca682518fefc0,SP reward for iBTC,2023-12-02,3995,05-03-2024 21:45,06-12-2023 23:00
453,5a3d4f39ee17e2b67b6dd93ba71379a098b16f5f1839a069ce9533f4,SP reward for iBTC,2023-12-02,150120,05-03-2024 21:45,06-12-2023 23:00
453,568b65fadfb32178198768d1bff91956f5dba957701ce300719237b4,SP reward for iBTC,2023-12-02,592541,05-03-2024 21:45,06-12-2023 23:00
453,9b5ca3c44c5b45ec37beb7dba0a3376e091d5d78dd13e3f5d6900701,SP reward for iBTC,2023-12-02,31319,05-03-2024 21:45,06-12-2023 23:00
453,d9467aa8366e0043e34e255d5aed0241df4a8ea3d53498fb3c4e6be2,SP reward for iBTC,2023-12-02,89493,05-03-2024 21:45,06-12-2023 23:00
453,adbbc6153ee01f33a02b4e5d803dc50fb0c1085c9641ac1c69967038,SP reward for iBTC,2023-12-02,49883,05-03-2024 21:45,06-12-2023 23:00
453,5502991103fb3f6ebfd0bae6995312e29b4ffafb852dd5d0d8ff2ce8,SP reward for iBTC,2023-12-02,73705,05-03-2024 21:45,06-12-2023 23:00
453,0ad45bd4425847c0893b6a9135dc9086793f21620bf46205901be98a,SP reward for iBTC,2023-12-02,360587,05-03-2024 21:45,06-12-2023 23:00
453,70a7bd550b7d96409d8acdbf95625a7ef0145407e594a6052b94f6be,SP reward for iBTC,2023-12-02,34998,05-03-2024 21:45,06-12-2023 23:00
453,32e67cb8df87f43cb1c3063b27be710726b0bc1e96205b87f7d9be22,SP reward for iBTC,2023-12-02,14327,05-03-2024 21:45,06-12-2023 23:00
453,ff6f1a1500c463068faa3a4aee28ee0e9bdb7cd667b3ac131aaa6f2c,SP reward for iBTC,2023-12-02,2372,05-03-2024 21:45,06-12-2023 23:00
453,4d5da618c7b48388366354c11d5e897d2449b087b523fd083fa0970f,SP reward for iBTC,2023-12-02,629669,05-03-2024 21:45,06-12-2023 23:00
453,c6d45c71d2db10ad40fe49e492ce13dbf368ee6e721bc09c91ae89f5,SP reward for iBTC,2023-12-02,782212,05-03-2024 21:45,06-12-2023 23:00
453,8c5626c9e662752024df18952fa8540323f25adc94d1ddf19cbbe93a,SP reward for iBTC,2023-12-02,868613,05-03-2024 21:45,06-12-2023 23:00
453,9c6b26744bd56fdf8d153edfa533838c64edde179e56ab43ff39d44c,SP reward for iBTC,2023-12-02,8805,05-03-2024 21:45,06-12-2023 23:00
453,a4bb846ef68110900c05f24352c1648db506ec921bf6011e61e01684,SP reward for iBTC,2023-12-02,33566,05-03-2024 21:45,06-12-2023 23:00
453,6c348312a0608ec6032c6b58e8570d4eb54a6792e95185b661ecd19e,SP reward for iBTC,2023-12-02,64078,05-03-2024 21:45,06-12-2023 23:00
453,e30fca4c9c548c925fe71b35bd611143d6c305a5ce0ab3d4dc89e483,SP reward for iBTC,2023-12-02,60825,05-03-2024 21:45,06-12-2023 23:00
453,34589e061b2fcffb9f07e7109d77a14c7c7f55f15f5a52d5ebe6c94e,SP reward for iBTC,2023-12-02,1762,05-03-2024 21:45,06-12-2023 23:00
453,5d9e0354868fbabc732fd274e1a7335c480821da439b7d4506a85a57,SP reward for iBTC,2023-12-02,6007,05-03-2024 21:45,06-12-2023 23:00
453,1f3d588e86ebe5e517471e5341fe873f2850231396913da81360acbf,SP reward for iBTC,2023-12-02,96308,05-03-2024 21:45,06-12-2023 23:00
453,73761bdecaf3b16b1ac8cfbc32a46cfb73f3086cd854b57855bcf16e,SP reward for iBTC,2023-12-02,25342,05-03-2024 21:45,06-12-2023 23:00
453,07c59e348504d75a47aa875c80c5f7c537f4153637fb942f8f21f7e4,SP reward for iBTC,2023-12-02,62653,05-03-2024 21:45,06-12-2023 23:00
453,b5e29b13b00ba8a4b4e60c434ac0b462f3dabfbc3be5ab7bfb81450d,SP reward for iBTC,2023-12-02,72376,05-03-2024 21:45,06-12-2023 23:00
453,fea8e87d281ee2160310c0c5f406150882995426d5588b0b507f6851,SP reward for iBTC,2023-12-02,52167,05-03-2024 21:45,06-12-2023 23:00
453,402aa9a17bc75af743dcb1e0be5aa6c22f3ccb3812ee05ecb9ba0369,SP reward for iBTC,2023-12-02,1726,05-03-2024 21:45,06-12-2023 23:00
453,e0a5fe8d81c61f33e7b47c1a5b07c02ca836cd80b91e2ce18e088db3,SP reward for iBTC,2023-12-02,73529,05-03-2024 21:45,06-12-2023 23:00
453,4046d7935086947d2c6dba7e4e5f0db6f8fb72f945d1c1f992ab6c9d,SP reward for iBTC,2023-12-02,44993,05-03-2024 21:45,06-12-2023 23:00
453,e174ca1bc8de7a28fcd3d2fbb172d223fbd8b83c1dc51cd37c790420,SP reward for iBTC,2023-12-02,1046080,05-03-2024 21:45,06-12-2023 23:00
453,d28984c713366768ef92d78cdf6375539bc637d329226151e915c315,SP reward for iBTC,2023-12-02,27251,05-03-2024 21:45,06-12-2023 23:00
453,92a18583ff5b6549b812dd1035b420789020d999240b9d122ef5e71b,SP reward for iBTC,2023-12-02,8900,05-03-2024 21:45,06-12-2023 23:00
453,4fe31a9ee1f8f310f27feae9a31118d29e3378b0240a998a477ec357,SP reward for iBTC,2023-12-02,2489,05-03-2024 21:45,06-12-2023 23:00
453,bd120d13cacc36173e37233dc7218a7e887697a3614d27234b00e009,SP reward for iBTC,2023-12-02,177070,05-03-2024 21:45,06-12-2023 23:00
453,efdea48b2d455838b64f1bdbf0106eef7cd67041ce4aa429d812183e,SP reward for iBTC,2023-12-02,64842,05-03-2024 21:45,06-12-2023 23:00
453,73a2384cb145aa11ef7c996728c5715f87b007368e1a4769853927ee,SP reward for iBTC,2023-12-02,6893883,05-03-2024 21:45,06-12-2023 23:00
453,a65059f2283e5ff29d0c818cba02d9f700fc7c3e891c324bdfd5d1ca,SP reward for iBTC,2023-12-02,71943,05-03-2024 21:45,06-12-2023 23:00
453,360009fae135652bcbf7b5dcb75bbacada4c10dd5bc9626fa229569a,SP reward for iBTC,2023-12-02,26568,05-03-2024 21:45,06-12-2023 23:00
453,d4bed2ddaa7dfa8f582a33dae7d0f0e0dca95bc6a7d9674807386af3,SP reward for iBTC,2023-12-02,45279,05-03-2024 21:45,06-12-2023 23:00
453,ed2d886c9096287956f5c505925a4921e587a7fb6b9216a178616076,SP reward for iBTC,2023-12-02,92284,05-03-2024 21:45,06-12-2023 23:00
453,7328ab6d917830c7db07347e34d628bd76421d260b9064231a34955e,SP reward for iBTC,2023-12-02,268737,05-03-2024 21:45,06-12-2023 23:00
453,658002caf01d1eb9ae484aa16f398f8a27a91c10047cf16bca6ce09e,SP reward for iBTC,2023-12-02,194518,05-03-2024 21:45,06-12-2023 23:00
453,d98785b47f3e7e0d0f16ba3186a7349b9e95fc1c8ea5b60b06c7c214,SP reward for iBTC,2023-12-02,347964,05-03-2024 21:45,06-12-2023 23:00
453,0a72021d32d5893231aef79b5b87f086fd32119a0f301957705506e4,SP reward for iBTC,2023-12-02,79624,05-03-2024 21:45,06-12-2023 23:00
453,b75a87ce395a2a35d89a86f52fe433a1fc75ad685a4706b134fdb349,SP reward for iBTC,2023-12-02,56367,05-03-2024 21:45,06-12-2023 23:00
453,623f00f49ed872b8fde76a4d5520f4ff63e50dec00b938701fe2aedd,SP reward for iBTC,2023-12-02,20782,05-03-2024 21:45,06-12-2023 23:00
453,eec262031b5b78bd61e1f5aaeb37110ab6599407ab82682ad1798d21,SP reward for iBTC,2023-12-02,59400,05-03-2024 21:45,06-12-2023 23:00
453,fc1c84e08e8e47cda82dfe5d2778002da43570516efe2517c7878226,SP reward for iBTC,2023-12-02,7321,05-03-2024 21:45,06-12-2023 23:00
453,207e8df1dc05f52e4c458eded2821b14c3f7ee5db6a0727acd3b97fb,SP reward for iBTC,2023-12-02,421764,05-03-2024 21:45,06-12-2023 23:00
453,ef375afc54458f274bd07dec902e981a581fb46d4ab6d996e40b5bb0,SP reward for iBTC,2023-12-02,106948,05-03-2024 21:45,06-12-2023 23:00
453,54d98e5d0d04abbf3c54ae4a9d86f851f807437b45623ad439a2f9e5,SP reward for iBTC,2023-12-02,336405,05-03-2024 21:45,06-12-2023 23:00
453,8c313ea6d708c444d542986e87169acdc942540d1169e1f58f4e9d9d,SP reward for iBTC,2023-12-02,28720,05-03-2024 21:45,06-12-2023 23:00
453,70f311783e3166f6d6bc39a700b92a2a2610b7cf7f20b5775244b657,SP reward for iBTC,2023-12-02,640867,05-03-2024 21:45,06-12-2023 23:00
453,c1cd747fe18cf8260a8115694c82c458f6facfafd5a382447a2a3e03,SP reward for iBTC,2023-12-02,45727,05-03-2024 21:45,06-12-2023 23:00
453,f7315c71937b8ee2b38ba0cabbb3d24b34186c415cb1a75e1f383666,SP reward for iBTC,2023-12-02,35865,05-03-2024 21:45,06-12-2023 23:00
453,ecf1cb14a49abe481c4930be126426df3a7468257a129575cd49b41b,SP reward for iBTC,2023-12-02,347810,05-03-2024 21:45,06-12-2023 23:00
453,e367111803d9720ed53b7127da78ed0a9317a8b7188c71fa947fb5cb,SP reward for iBTC,2023-12-02,10912,05-03-2024 21:45,06-12-2023 23:00
453,20f8b4934963ae0ba07830e3d41e2ed682f8b2a40d6a1d3934e00358,SP reward for iBTC,2023-12-02,298617,05-03-2024 21:45,06-12-2023 23:00
453,3eb9c9a1352bb693c03fee532b5de22c571662b08a452ce11408e582,SP reward for iBTC,2023-12-02,243101,05-03-2024 21:45,06-12-2023 23:00
453,528322993c2dcfc6256101f35cd17ef0a2893c840ca2c84d153cb61b,SP reward for iBTC,2023-12-02,175227,05-03-2024 21:45,06-12-2023 23:00
453,8a42473e6bdb66189f724c4da29b6940eae317179fe69bf92e0242cc,SP reward for iBTC,2023-12-02,993009,05-03-2024 21:45,06-12-2023 23:00
453,3addd926e4d74499b821cb53b4e084086d1323a22608c47c43b21f50,SP reward for iBTC,2023-12-02,353200,05-03-2024 21:45,06-12-2023 23:00
453,5f03b2d007767d056973fc9afe4b7cad8695a82db73f12b998c64250,SP reward for iBTC,2023-12-02,103291,05-03-2024 21:45,06-12-2023 23:00
453,57e353299dc689c7b021c9252c7d0650f362b3877a2e659340efc70a,SP reward for iBTC,2023-12-02,33023,05-03-2024 21:45,06-12-2023 23:00
453,ac85c00a2736b75b05a7346072328b218c6e64f1b1f3d24647f57cb2,SP reward for iBTC,2023-12-02,127370,05-03-2024 21:45,06-12-2023 23:00
453,2c3249ad7a3ec1b7781db91899c6c15a068abafe2117c09aca08d097,SP reward for iBTC,2023-12-02,205768,05-03-2024 21:45,06-12-2023 23:00
453,e964beb8e21373e088377dbf4fd80d7ae627740e96ad7bb1edf3bcf3,SP reward for iBTC,2023-12-02,50757,05-03-2024 21:45,06-12-2023 23:00
453,e599429457c61531f5ec659442d7e430dc2e1c6152944d6815f4b064,SP reward for iBTC,2023-12-02,456381,05-03-2024 21:45,06-12-2023 23:00
453,d2cb4ce1de90a00c3c930185073e3c041f638555713136d3b3bdea81,SP reward for iBTC,2023-12-02,320984,05-03-2024 21:45,06-12-2023 23:00
453,3fac66f6b7caf81b8fa95ab669e318a15a207783e143e7e886f68f93,SP reward for iBTC,2023-12-02,2225433,05-03-2024 21:45,06-12-2023 23:00
453,39b1d4be2a009b5add1835ff88e27d53352d43cba2df661d22c9943f,SP reward for iBTC,2023-12-02,234854,05-03-2024 21:45,06-12-2023 23:00
453,e2dbdbae69316c1853721443ac2c4194975f7caf375f2540bf6c4e77,SP reward for iBTC,2023-12-02,23792,05-03-2024 21:45,06-12-2023 23:00
453,8f8377bad1b5bb5ca74383ecfcfd680826af9cabda099cf09d18ee57,SP reward for iBTC,2023-12-02,4061,05-03-2024 21:45,06-12-2023 23:00
453,4e3f32529b38dc2fec4f2e582ead19b227edac321f79b7f4fb26a362,SP reward for iBTC,2023-12-02,14231,05-03-2024 21:45,06-12-2023 23:00
453,1b1ba287e7816fd86a470d6e56a89db3741b4781b0946730482f0c8e,SP reward for iBTC,2023-12-02,50786,05-03-2024 21:45,06-12-2023 23:00
453,85c66ed26b27050fbc7bebe3c85f283ea848da45f15dd05469477684,SP reward for iBTC,2023-12-02,25738,05-03-2024 21:45,06-12-2023 23:00
453,b8c95d9c879fe985c2a59cd6de2baeda050c5010e8eee6bb84c65be5,SP reward for iBTC,2023-12-02,117552,05-03-2024 21:45,06-12-2023 23:00
453,c5ad47122828f917f08da9b1919bf801fb63a1b00950888c4e1d553f,SP reward for iBTC,2023-12-02,136131,05-03-2024 21:45,06-12-2023 23:00
453,ecf5b1ffca39a9821dc42163dea13dc58d4d9b28767edf02124a271a,SP reward for iBTC,2023-12-02,9715,05-03-2024 21:45,06-12-2023 23:00
453,4b950752c2113c742fcb45f06e31f1773151ec070e34b5361a2e559f,SP reward for iBTC,2023-12-02,1334695,05-03-2024 21:45,06-12-2023 23:00
453,c4c6e2c645f453f6f7ca990b7ade2b2b2de868c0aeb5c7511e481fe9,SP reward for iBTC,2023-12-02,1095045,05-03-2024 21:45,06-12-2023 23:00
453,3bc2ce369c678c1a5115f7949487434175f01002469df0b3183c1a65,SP reward for iBTC,2023-12-02,4039,05-03-2024 21:45,06-12-2023 23:00
453,58c052676fe5b1cd52fda1ba62bbdabef2b3f261258e1fcfaa4df833,SP reward for iBTC,2023-12-02,238857,05-03-2024 21:45,06-12-2023 23:00
453,07b67ac56d6c56a757ac53b2c37f47ac6904d27a64aa6b1bc7d7c906,SP reward for iBTC,2023-12-02,494625,05-03-2024 21:45,06-12-2023 23:00
453,e78c4eb4ec3e852b78f8540a7ff65767451cbf7601c4e6a9c4c97d52,SP reward for iBTC,2023-12-02,316835,05-03-2024 21:45,06-12-2023 23:00
453,1227be2193b0f03f9ced11395f01fec9baab09491e545787377e5787,SP reward for iBTC,2023-12-02,512954,05-03-2024 21:45,06-12-2023 23:00
453,31ac5363f5d3b6bc5ee0a10aac24f82fb0417a1e53f318833cb34c9b,SP reward for iBTC,2023-12-02,9847,05-03-2024 21:45,06-12-2023 23:00
453,efd2562cf81215badd5f6232a30689f8b150bbed13bbca6fea876ddf,SP reward for iBTC,2023-12-02,186513,05-03-2024 21:45,06-12-2023 23:00
453,405966152e910c43c45f1d21d8420d7ce66c604b9750824741970780,SP reward for iBTC,2023-12-02,17786,05-03-2024 21:45,06-12-2023 23:00
453,84c9a45c5123c84cb6186adf1f103d3cb4793808002903cca2cbf9d3,SP reward for iBTC,2023-12-02,191044,05-03-2024 21:45,06-12-2023 23:00
453,c835248f41cb65303bec60d767f0299ea458a19c8c04beb125513487,SP reward for iBTC,2023-12-02,305674,05-03-2024 21:45,06-12-2023 23:00
453,5ba4f7eb27d46622d4728a365e4e78b349d96c40cb8e6b17b32814ad,SP reward for iBTC,2023-12-02,15230,05-03-2024 21:45,06-12-2023 23:00
453,f3820b9d2e1ff6bc15652ffbc01346225e9d3f5c06adeb77b316f12a,SP reward for iBTC,2023-12-02,32575,05-03-2024 21:45,06-12-2023 23:00
453,cf80384d5c45b66114334e9aa2ceb2c5fc762a94301c4c6787c69edc,SP reward for iBTC,2023-12-02,204314,05-03-2024 21:45,06-12-2023 23:00
453,ff3cbe6f6c7b62690434bd2a5d162c0211c18e5586ecd181cad5f82f,SP reward for iBTC,2023-12-02,329246,05-03-2024 21:45,06-12-2023 23:00
453,b72205cb401b474d3640529ef733adc3ef8aa82e9eacd1e77e4a4b52,SP reward for iBTC,2023-12-02,3851137,05-03-2024 21:45,06-12-2023 23:00
453,31735ce88157a4b959f5e404f69aa0a7ff6b9bd0cc3f28d39943e3d7,SP reward for iBTC,2023-12-02,94237,05-03-2024 21:45,06-12-2023 23:00
453,9342a76f7de030e7df3e37249b14ef9ea67bbdde1e95e654aab21fb5,SP reward for iBTC,2023-12-02,21817,05-03-2024 21:45,06-12-2023 23:00
453,95fa00657c1613aa2f6a3ff39b636d93ae3106ec72498d3e39b0fa8e,SP reward for iBTC,2023-12-02,742793,05-03-2024 21:45,06-12-2023 23:00
453,9aec16c760df1aafd6cd7469b76de43e665f9cfa99263e756084ae89,SP reward for iBTC,2023-12-02,716687,05-03-2024 21:45,06-12-2023 23:00
453,e26d9bd3d7f0c3284ceaf52727499f877bed82efb6b2a987cebf4f66,SP reward for iBTC,2023-12-02,143849,05-03-2024 21:45,06-12-2023 23:00
453,a1e4678a007b4cbfc9aa6e7f9a37a15c2edb29f18ee1727b2a161bb8,SP reward for iBTC,2023-12-02,49883,05-03-2024 21:45,06-12-2023 23:00
453,62c68562dcd68f1d823f9d539c7e567d0c0738ab57a05570704ba0de,SP reward for iBTC,2023-12-02,44009,05-03-2024 21:45,06-12-2023 23:00
